date,price_forecast,base_dif,base_dif_per,punta_precio,punta_dif,punta_dif_per,request_time
2022-01-24,205.17,-19.96,-8.87,209.78,-20.41,-8.87,2022-01-12 06:00:02.430831+00:00
2022-01-25,205.17,-19.96,-8.87,209.78,-20.41,-8.87,2022-01-12 06:00:02.430831+00:00
2022-01-26,205.17,-19.96,-8.87,209.78,-20.41,-8.87,2022-01-12 06:00:02.430831+00:00
2022-01-27,205.17,-19.96,-8.87,209.78,-20.41,-8.87,2022-01-12 06:00:02.430831+00:00
2022-01-28,205.17,-19.96,-8.87,209.78,-20.41,-8.87,2022-01-12 06:00:02.430831+00:00
2022-01-29,165.11,-16.07,-8.87,,,,2022-01-12 06:00:02.430831+00:00
2022-01-30,140.07,-13.63,-8.87,,,,2022-01-12 06:00:02.430831+00:00
2022-01-31,206.86,-19.96,-8.8,211.51,-20.41,-8.8,2022-01-12 06:00:02.430831+00:00
2022-02-01,206.86,-19.96,-8.8,211.51,-20.41,-8.8,2022-01-12 06:00:02.430831+00:00
2022-02-02,206.86,-19.96,-8.8,211.51,-20.41,-8.8,2022-01-12 06:00:02.430831+00:00
2022-02-03,206.86,-19.96,-8.8,211.51,-20.41,-8.8,2022-01-12 06:00:02.430831+00:00
2022-02-04,206.86,-19.96,-8.8,211.51,-20.41,-8.8,2022-01-12 06:00:02.430831+00:00
2022-02-05,166.46,-16.07,-8.8,,,,2022-01-12 06:00:02.430831+00:00
2022-02-06,141.22,-13.63,-8.8,,,,2022-01-12 06:00:02.430831+00:00
2022-02-07,207.24,-19.97,-8.79,211.9,-20.42,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-08,207.24,-19.97,-8.79,211.9,-20.42,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-09,207.24,-19.97,-8.79,211.9,-20.42,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-10,207.24,-19.97,-8.79,211.9,-20.42,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-11,207.24,-19.97,-8.79,211.9,-20.42,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-12,166.77,-16.06,-8.78,,,,2022-01-12 06:00:02.430831+00:00
2022-02-13,141.49,-13.63,-8.79,,,,2022-01-12 06:00:02.430831+00:00
2022-02-14,207.25,-19.96,-8.78,211.91,-20.41,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-15,207.25,-19.96,-8.78,211.91,-20.41,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-16,207.25,-19.96,-8.78,211.91,-20.41,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-17,207.25,-19.96,-8.78,211.91,-20.41,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-18,207.25,-19.96,-8.78,211.91,-20.41,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-19,166.78,-16.05,-8.78,,,,2022-01-12 06:00:02.430831+00:00
2022-02-20,141.49,-13.63,-8.79,,,,2022-01-12 06:00:02.430831+00:00
2022-02-21,207.25,-19.96,-8.78,211.91,-20.41,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-22,207.25,-19.96,-8.78,211.91,-20.41,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-23,207.25,-19.96,-8.78,211.91,-20.41,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-24,207.25,-19.96,-8.78,211.91,-20.41,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-25,207.25,-19.96,-8.78,211.91,-20.41,-8.79,2022-01-12 06:00:02.430831+00:00
2022-02-26,166.78,-16.05,-8.78,,,,2022-01-12 06:00:02.430831+00:00
2022-02-27,141.49,-13.63,-8.79,,,,2022-01-12 06:00:02.430831+00:00
2022-02-28,207.25,-19.96,-8.78,211.91,-20.41,-8.79,2022-01-12 06:00:02.430831+00:00
2022-01-13,215.11,9.04,4.39,226.48,15.78,7.49,2022-01-13 06:00:02.019193+00:00
2022-01-14,215.11,9.04,4.39,219.94,9.24,4.39,2022-01-13 06:00:02.019193+00:00
2022-01-15,176.9,0.0,0.0,,,,2022-01-13 06:00:02.019193+00:00
2022-01-16,150.08,0.0,0.0,,,,2022-01-13 06:00:02.019193+00:00
2022-01-17,152.14,-7.55,-4.73,155.56,-7.72,-4.73,2022-01-13 06:00:02.019193+00:00
2022-01-18,152.14,-7.55,-4.73,155.56,-7.72,-4.73,2022-01-13 06:00:02.019193+00:00
2022-01-19,152.14,-7.55,-4.73,155.56,-7.72,-4.73,2022-01-13 06:00:02.019193+00:00
2022-01-20,152.14,-7.55,-4.73,155.56,-7.72,-4.73,2022-01-13 06:00:02.019193+00:00
2022-01-21,152.14,-7.55,-4.73,155.56,-7.72,-4.73,2022-01-13 06:00:02.019193+00:00
2022-01-22,122.42,-6.08,-4.73,,,,2022-01-13 06:00:02.019193+00:00
2022-01-23,103.86,-5.16,-4.73,,,,2022-01-13 06:00:02.019193+00:00
2022-01-24,197.62,-7.55,-3.68,202.06,-7.72,-3.68,2022-01-13 06:00:02.019193+00:00
2022-01-25,197.62,-7.55,-3.68,202.06,-7.72,-3.68,2022-01-13 06:00:02.019193+00:00
2022-01-26,197.62,-7.55,-3.68,202.06,-7.72,-3.68,2022-01-13 06:00:02.019193+00:00
2022-01-27,197.62,-7.55,-3.68,202.06,-7.72,-3.68,2022-01-13 06:00:02.019193+00:00
2022-01-28,197.62,-7.55,-3.68,202.06,-7.72,-3.68,2022-01-13 06:00:02.019193+00:00
2022-01-29,159.03,-6.08,-3.68,,,,2022-01-13 06:00:02.019193+00:00
2022-01-30,134.91,-5.16,-3.68,,,,2022-01-13 06:00:02.019193+00:00
2022-01-31,199.3,-7.56,-3.65,203.78,-7.73,-3.65,2022-01-13 06:00:02.019193+00:00
2022-02-01,199.3,-7.56,-3.65,203.78,-7.73,-3.65,2022-01-13 06:00:02.019193+00:00
2022-02-02,199.3,-7.56,-3.65,203.78,-7.73,-3.65,2022-01-13 06:00:02.019193+00:00
2022-02-03,199.3,-7.56,-3.65,203.78,-7.73,-3.65,2022-01-13 06:00:02.019193+00:00
2022-02-04,199.3,-7.56,-3.65,203.78,-7.73,-3.65,2022-01-13 06:00:02.019193+00:00
2022-02-05,160.38,-6.08,-3.65,,,,2022-01-13 06:00:02.019193+00:00
2022-02-06,136.06,-5.16,-3.65,,,,2022-01-13 06:00:02.019193+00:00
2022-02-07,199.69,-7.55,-3.64,204.18,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-08,199.69,-7.55,-3.64,204.18,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-09,199.69,-7.55,-3.64,204.18,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-10,199.69,-7.55,-3.64,204.18,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-11,199.69,-7.55,-3.64,204.18,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-12,160.69,-6.08,-3.65,,,,2022-01-13 06:00:02.019193+00:00
2022-02-13,136.32,-5.17,-3.65,,,,2022-01-13 06:00:02.019193+00:00
2022-02-14,199.7,-7.55,-3.64,204.19,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-15,199.7,-7.55,-3.64,204.19,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-16,199.7,-7.55,-3.64,204.19,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-17,199.7,-7.55,-3.64,204.19,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-18,199.7,-7.55,-3.64,204.19,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-19,160.7,-6.08,-3.65,,,,2022-01-13 06:00:02.019193+00:00
2022-02-20,136.34,-5.15,-3.64,,,,2022-01-13 06:00:02.019193+00:00
2022-02-21,199.7,-7.55,-3.64,204.19,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-22,199.7,-7.55,-3.64,204.19,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-23,199.7,-7.55,-3.64,204.19,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-24,199.7,-7.55,-3.64,204.19,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-25,199.7,-7.55,-3.64,204.19,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
2022-02-26,160.7,-6.08,-3.65,,,,2022-01-13 06:00:02.019193+00:00
2022-02-27,136.34,-5.15,-3.64,,,,2022-01-13 06:00:02.019193+00:00
2022-02-28,199.7,-7.55,-3.64,204.19,-7.72,-3.64,2022-01-13 06:00:02.019193+00:00
